unit_id,id,country,city,airline,text
681448614,1575034147,IND,Delhi,Virgin America,@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback
681448617,1575255497,ITA,Modugno,Virgin America,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.
681448619,1574973295,ESP,Las Torres De Cotillas,Virgin America,@VirginAmerica why cancel flights today? No precipitation to be scared of!  ❄️❄️❄️
681448621,1574907511,PER,Lima,Virgin America,@VirginAmerica twitter team. you guys killed it for rescheduling me asap. thank you!
681448623,1574960869,ESP,Las Torres De Cotillas,Virgin America,@VirginAmerica You guys charged me $100 to reschedule a flight that was then canceled and are now refusing to refund it. What's the deal?
681448625,1575232098,HKG,Ma On Shan,Virgin America,@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.
681448628,1575111950,IND,Mumbai,Virgin America,"@VirginAmerica on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight"
681448630,1574900425,BIH,Sarajevo,Virgin America,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin"
681448632,1575273377,HKG,Ma On Shan,Virgin America,@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin
681448634,1575071813,VNM,Hue,Virgin America,"@VirginAmerica why cancel flight VX413? One sec its delayed, on my to airport, the next its cancelled?Gonna email or call me to reschedule?"
681448637,1575277484,ITA,Modugno,Virgin America,@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks
681448639,1575224755,PRT,Loures,Virgin America,@VirginAmerica had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh
681448641,1575188140,MEX,Tijuana,Virgin America,@VirginAmerica I was so looking forward to my first flight with you today but it was cancelled along with the subsequent one ...
681448643,1574960846,IDN,Jakarta,Virgin America,@VirginAmerica when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj
681448645,1575090868,IND,Hyderabad,Virgin America,@VirginAmerica wish I can afford to fly with you next Friday  going back home.. love everything  about your airline
681448648,1574947742,ROU,Cluj-napoca,Virgin America,@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad
681448650,1574944542,TUR,Istanbul,Virgin America,"@VirginAmerica it’s just a bug report, guys"
681448652,1574997345,CAN,Sudbury,Virgin America,@VirginAmerica hold times at call center are a bit much
681448653,1574954186,ESP,,Virgin America,@VirginAmerica Like http://t.co/VPqEm31XUQ
681448654,1575214288,USA,Cambridge,Virgin America,@VirginAmerica Site down? #help
681448656,1575085507,CAN,Burnaby,Virgin America,@VirginAmerica You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l
681448658,1574934070,CAN,Burnaby,Virgin America,"Awesome! RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy"
681448660,1575142911,ROU,Iasi,Virgin America,@VirginAmerica thanks so much!
681448663,1574951494,PHL,Mandaluyong,Virgin America,"@VirginAmerica Trying to reset my password, email never arrives. Help?"
681448665,1575295534,IND,Hyderabad,Virgin America,"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9"
681448667,1575245382,ITA,Grumo Appula,Virgin America,@VirginAmerica Very nicely done. 👏
681448669,1575148059,USA,Fremont,Virgin America,@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;)
681448671,1575034537,IND,Kolkata,Virgin America,@VirginAmerica What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?
681448673,1575006474,IND,Chennai,Virgin America,"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY cancelled?"
681448676,1574849860,BIH,Banja Luka,Virgin America,@VirginAmerica hahaha 😂@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!💗
681448679,1575154952,RUS,Saint Petersburg,Virgin America,@VirginAmerica sounds like fun !
681448683,1574931363,URY,Montevideo,Virgin America,@VirginAmerica any updates on flight 413 from Jfk &gt; Lax
681448685,1575178577,IND,Mumbai,Virgin America,@virginamerica spruce moose!
681448688,1575051062,IND,Delhi,Virgin America,"@VirginAmerica the CSS on your site is a 404 right now, please fix. Site unusable."
681448690,1574904764,BIH,Sarajevo,Virgin America,"@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?"
681448692,1574883723,CAN,Ajax,Virgin America,"@VirginAmerica classiq, luv Virgin America. Greetingz"
681448694,1575230827,PHL,Manila,Virgin America,"@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues"
681448696,1575143088,IND,Hyderabad,Virgin America,@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!
681448699,1575283137,IDN,Malang,Virgin America,@VirginAmerica thanks guys! Sweet route over the Rockies #airplanemodewason
681448701,1575090235,PAK,,Virgin America,@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!
681448704,1574833350,TUR,Diyarbakir,Virgin America,"@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews"
681448706,1575154419,VNM,Hanoi,Virgin America,@VirginAmerica current bug on website shows ‘select departure city’ when selecting destination city http://t.co/SLLYIBE2vQ
681448707,1574844308,GBR,Hull,Virgin America,@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.
681448709,1575279401,PRT,Vila Nova De Gaia,Virgin America,"@VirginAmerica thank you for the easy itinerary shift for impending weather. Quick, painless &amp; free."
681448711,1575281165,USA,Baltimore,Virgin America,"@VirginAmerica If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh"
681448713,1574904508,ARG,Punta Alta,Virgin America,@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flight🍸#sfo
681448715,1575297576,VNM,Hue,Virgin America,"@VirginAmerica beats expectations, shares take off - Santa Cruz Sentinel http://t.co/qm9dQbai6G"
681448717,1575093756,PAK,,Virgin America,@VirginAmerica any plans to start flying direct from DAL to LAS?
681448720,1574850864,GBR,Hull,Virgin America,@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn
681448722,1575268191,PHL,,Virgin America,"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!"
681448724,1574984727,IDN,Tangerang,Virgin America,@VirginAmerica requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver member😒
681448726,1575156147,VNM,Hanoi,Virgin America,@VirginAmerica Grand Budapest Hotel #OscarsCountdown
681448728,1575207127,RUS,Saint Petersburg,Virgin America,@VirginAmerica This is what you missed @NewsVP. Next trip to the 407.
681448730,1574985733,PHL,,Virgin America,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!
681448732,1574913870,PER,Lima,Virgin America,@VirginAmerica there is something wrong with you website in Safari iPhone
681448735,1574974326,SRB,Belgrade,Virgin America,@VirginAmerica thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too #sweet
681448737,1575061789,PHL,Quezon City,Virgin America,@VirginAmerica Already checked in so the page expired :X
681448739,1575097406,IND,Hyderabad,Virgin America,@VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!
681448741,1575063217,VNM,Nguyên,Virgin America,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y
681448743,1574939769,CAN,Sudbury,Virgin America,@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4
681448745,1575287930,IDN,Yogyakarta,Virgin America,@VirginAmerica I see what you did there ;)
681448749,1575244916,EGY,,Virgin America,@VirginAmerica way to take advantage of #MayweatherPacquiao :)
681448751,1574911730,CAN,Mabou,Virgin America,@VirginAmerica you know I'm flying virgin for the fight #MayweatherPacquiao
681448753,1575164307,NLD,Meppel,Virgin America,@VirginAmerica your inflight team makes the experience #amazing!
681448755,1575228425,ITA,Grumo Appula,Virgin America,@VirginAmerica cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vC6Keulg2J
681448757,1575021845,IND,Bangalore,Virgin America,"@VirginAmerica moved my seat with no notice. ""Better seat"" is cabin select not behind the row I selected👎 #DISAPPOINTED"
681448759,1574901308,PRT,Porto,Virgin America,@VirginAmerica shares up on 4Q results - @iol http://t.co/XZ6qeG3nef
681448761,1575109529,ROU,,Virgin America,@VirginAmerica fav airline
681448763,1575021847,IND,Bangalore,Virgin America,@VirginAmerica we have a hot female pilot! Sweet! DCA to SFO! :-)
681448764,1574898932,ARG,Punta Alta,Virgin America,👍👍✈️✈️💗 When are you guys going to start flying to Paris? @VirginAmerica: @LizaUtter You're welcome.”
681448765,1574941754,ROU,Cluj-napoca,Virgin America,@VirginAmerica what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor.
681448766,1574922954,ARG,Punta Alta,Virgin America,@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help
681448767,1574951535,IDN,Jakarta,Virgin America,@VirginAmerica Thank you!!
681448768,1574866811,IRL,,Virgin America,@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.
681448769,1575218144,HRV,Zagreb,Virgin America,@VirginAmerica I think i left something on the plane yesterday. who do i call...ah!
681448770,1575033111,CAN,Toronto,Virgin America,@VirginAmerica I need you to follow back in order to DM.
681448771,1575267652,IDN,Jakarta,Virgin America,@VirginAmerica Need to start flying to @KCIAirport .  😊😀😃😄
681448772,1575279266,IND,Udupi,Virgin America,@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.
681448773,1574913018,GBR,London,Virgin America,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!
681448774,1575027331,MKD,Skopje,Virgin America,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!
681448775,1575119287,IND,,Virgin America,@VirginAmerica soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-)
681448776,1575281877,ROU,Timisoara,Virgin America,@VirginAmerica what is your policy on flying after surgery?
681448777,1575282707,HUN,Budapest,Virgin America,@VirginAmerica posts second consecutive full-year net profit - @ATWOnline http://t.co/tvB5zbzVhg
681448778,1575148062,USA,Fremont,Virgin America,"@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!"
681448779,1575263359,BIH,Zenica,Virgin America,@VirginAmerica would love to do more for virgin just like I do for @GoPro
681448780,1575207129,RUS,Saint Petersburg,Virgin America,@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I
681448781,1575148365,IND,Hyderabad,Virgin America,"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application."
681448782,1575185465,VNM,Hanoi,Virgin America,@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq
681448783,1575002933,SGP,Singapore,Virgin America,"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ"
681448784,1575276429,USA,Mount Vernon,Virgin America,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS
681448785,1575272467,PRT,Loures,Virgin America,@VirginAmerica weather delays &gt; next few weeks ;) #JFK #BOS #DCA
681448786,1574994918,CAN,Sudbury,Virgin America,@VirginAmerica @madbee95 check the website before you go to the airport!
681448787,1575049931,VNM,Nguyên,Virgin America,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr
